pricing_scenario,version,pricing_scenario_name,date,variable,EU,China,Others,India,Turkey,South Korea,United States,United Kingdom
default,v2,USD60/bbl (actual),2023-10-17,value_tonne,124775.08836316403,562634.4421591974,329020.1171022486,244985.40392857144,210536.15523041473,83796.80631642857,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-18,value_tonne,127013.43901822189,549390.1422306261,319659.1671532579,265498.59264285717,215575.5542304147,75166.30631642857,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-19,value_tonne,123318.96284576331,537250.7850877688,310463.89991938643,270018.53292857145,212098.167016129,77504.83845928572,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-20,value_tonne,124638.26402543116,538981.0743734832,303506.64243471285,304428.6673571429,221737.930016129,66356.05274500001,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-21,value_tonne,125258.28798158118,549735.2850877689,288166.32444791717,304771.8637857143,216369.50015898613,65361.90988785714,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-22,value_tonne,127723.9301199169,541460.4922306259,274822.19202708144,329648.1086428571,224712.29023041474,77221.590245,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-23,value_tonne,140695.75954805902,540987.5815163403,269210.49915882427,324181.08107142855,214188.7728018433,81167.85741857144,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-24,value_tonne,139693.46875381403,541855.637516626,289875.33208504075,327887.2014285714,214430.033016129,72947.58777571427,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-25,value_tonne,146776.54135055188,526149.6967309116,313099.90094247,346679.1412142857,203297.93908755758,72947.58777571427,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-26,value_tonne,131655.45947200904,537637.3232309117,299428.45253188856,336791.0760714286,198645.78387327187,73939.44988785715,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-27,value_tonne,137034.72655766332,557584.0532309117,270140.3937251707,353413.25292857137,193796.63551612903,67733.73560214286,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-28,value_tonne,142128.44310482618,533474.5207309116,280310.40463157004,355583.9492857143,190787.87465898617,64056.87845928571,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-29,value_tonne,136859.03301139688,567782.8638346974,281466.6141490186,362448.3717857143,193748.60651612902,62436.37845928571,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-30,value_tonne,136871.55219092118,541255.5212432689,284361.2642014336,360120.84328571433,192309.6760875576,52416.73560214286,0.0,0.0
default,v2,USD60/bbl (actual),2023-10-31,value_tonne,131346.469514874,532959.8290663402,260923.35180961713,384289.93842857145,178566.1253018433,52742.33395928571,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-01,value_tonne,135350.52341488146,550206.4239507249,277943.40929337573,376791.4432142857,185032.18783640553,58767.47681642857,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-02,value_tonne,129056.23633578964,593558.1258351096,275973.7305505557,361070.5151428571,185760.826656682,56184.87860214285,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-03,value_tonne,134213.28844338423,597082.1172194942,263612.2042540657,338547.9783571428,191538.46190552996,61489.392887857146,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-04,value_tonne,140990.1115829281,599279.5331038788,276152.132856525,328884.1295714286,179617.62158294927,59218.535745,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-05,value_tonne,145329.22804029554,612201.6030596921,285368.96479576646,316764.04721428576,172958.6626175115,50582.21253071429,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-06,value_tonne,138577.98410158942,626924.9551583624,295006.622292175,317803.4937857143,183040.64050921658,32319.159642857147,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-07,value_tonne,147570.866816439,659917.9532924613,288933.9667531379,327820.85292857146,197779.19818663594,37079.48217357143,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-08,value_tonne,148002.4492417336,674930.876819703,277798.99120729143,333842.0255714286,205419.56972119815,40116.267887857146,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-09,value_tonne,155563.81018072675,647944.355989802,274230.3417802236,330209.98021428566,220778.96732718893,39685.35288785714,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-10,value_tonne,155424.7771250385,625729.5774456152,283706.53918992,320727.58,239182.6404331797,45455.47253071429,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-11,value_tonne,147765.24213437593,626007.2891871427,279382.5905679593,329236.69264285715,241375.8831105991,53867.47253071429,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-12,value_tonne,148786.68387244266,610280.1216820274,305610.33163661713,318288.07800000004,251238.14743087557,55849.543959285715,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-13,value_tonne,161788.09525237296,629031.0397092692,291170.85705848713,337958.2908571429,254624.99360829493,55849.543959285715,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-14,value_tonne,173583.52344933254,657569.9684777253,299387.2741064536,314372.8776428572,239198.00514285712,56161.61538785714,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-15,value_tonne,183665.03533617183,656420.2070691539,287846.8754259929,311842.3377857143,235419.4674285714,53513.54145928571,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-16,value_tonne,186957.7617184104,619031.0037120109,305728.0708510271,339080.81928571424,238642.13257142858,53513.54145928571,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-17,value_tonne,184227.97425637254,604838.8931405824,316143.9656792507,337266.00028571434,232023.75578571428,48578.38160214286,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-18,value_tonne,178555.351047564,599185.9039977252,294858.20910621644,339590.59792857146,236301.95321428572,50302.09588785714,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-19,value_tonne,179345.49177552972,608072.5754262967,281201.09564849787,335762.71328571433,225381.46728571432,49288.88160214286,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-20,value_tonne,180483.65272204255,611622.2975691538,286155.67979345645,326669.5457142857,220528.41742857144,59868.50591857143,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-21,value_tonne,179580.0279029661,576697.3363548681,268732.86716496496,324409.235,220990.19264285715,55836.238744999995,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-22,value_tonne,172761.6535406511,566197.7220691539,302651.2159259121,317949.36564285716,226874.33485714285,56920.66731642857,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-23,value_tonne,165641.55973612398,560186.6714977253,302424.6952333907,343213.87135714287,216458.90514285717,58537.52774499999,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-24,value_tonne,168373.0449218404,573786.3094102253,302125.318411955,355206.4267857143,209200.56628571427,49799.693816428575,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-25,value_tonne,168443.07619205612,581254.7250530825,307090.07476778503,337488.8071428571,195748.62857142856,48564.020137857144,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-26,value_tonne,179602.88134190327,586744.7345530825,281308.3543117907,338657.99778571434,185913.90407142858,43239.09156642858,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-27,value_tonne,167848.05475028043,569639.9479816539,292393.600527175,312666.5830714285,175609.12514285714,51531.448709285716,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-28,value_tonne,157352.09559520756,548511.5818832967,307540.1422394143,343044.1843571429,219423.3195,53296.37728071429,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-29,value_tonne,149139.34936942896,532334.7004347254,316877.6005600921,327920.1375,232312.4902857143,51745.30835214286,0.0,0.0
default,v2,USD60/bbl (actual),2023-11-30,value_tonne,154082.54282200258,562819.6124347253,295664.7754471564,294870.89392857143,243378.06464285712,55112.66549500001,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-01,value_tonne,166223.12916104659,588465.6191977252,302411.43949915643,306473.99085714284,253290.63532488482,68434.66820928572,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-02,value_tonne,169750.2707300942,580131.9931035823,316834.4352045721,312995.5090714286,251421.70750691247,68968.52535214285,0.0,0.0
default,v2,USD60/bbl (actual),2023-12-03,value_tonne,171459.4435031618,578088.4732951537,324346.8873574593,315184.05892857147,258793.70361751152,76410.50681142857,0.0,0.0
