pricing_scenario,version,pricing_scenario_name,date,variable,Crude oil,Oil products and chemicals,Pipeline gas,Coal,LNG,Crude oil qty,Oil products and chemicals qty,Pipeline gas qty,Coal qty,LNG qty
default,v2,USD60/bbl (actual),01/08/2024,value_eur,288453602.80,232156409.10,70219184.40,65270941.07,25292126.63,600212.17,347364.02,170838.08,449943.50,58754.17
default,v2,USD60/bbl (actual),02/08/2024,value_eur,277065620.90,223451754.20,70332287.83,65855889.28,27541013.78,576244.01,332142.03,171364.90,450762.07,63291.15
default,v2,USD60/bbl (actual),03/08/2024,value_eur,285149999.50,218451388.50,70241770.83,67216315.94,29477639.05,594064.22,326575.31,171460.94,461936.50,68016.43
default,v2,USD60/bbl (actual),04/08/2024,value_eur,280967208.30,224353335.40,70208411.99,67455426.37,33656007.00,584379.33,330499.70,171665.11,465136.57,78206.10
default,v2,USD60/bbl (actual),05/08/2024,value_eur,290214234.80,232340199.90,70229888.18,65391396.13,33628322.90,605185.92,347331.21,171985.50,449135.07,78150.78
default,v2,USD60/bbl (actual),06/08/2024,value_eur,277957491.00,232109914.70,70233013.51,63193823.23,31186538.77,581692.37,344276.05,172266.84,434825.29,72804.28
default,v2,USD60/bbl (actual),07/08/2024,value_eur,279513850.00,225164784.00,70166729.42,64475710.24,33344107.51,585266.69,334607.14,172403.63,442334.07,77438.82
default,v2,USD60/bbl (actual),08/08/2024,value_eur,280401292.10,234157164.10,70095984.10,66872562.58,33639565.04,589541.22,348086.50,172513.80,453689.50,78104.33
default,v2,USD60/bbl (actual),09/08/2024,value_eur,285605309.30,236915733.30,70111669.86,66343732.89,36858079.19,601690.16,351711.38,172761.90,451667.36,85686.60
default,v2,USD60/bbl (actual),10/08/2024,value_eur,291525373.00,234722413.90,70237986.26,69555332.28,32828124.56,614114.86,351019.55,173183.32,472359.07,76215.17
default,v2,USD60/bbl (actual),11/08/2024,value_eur,271453032.20,227513722.40,70368128.95,68012773.67,33914567.44,569442.55,341886.92,173571.27,458279.79,78574.08
default,v2,USD60/bbl (actual),12/08/2024,value_eur,265297315.70,222431849.20,70419343.97,67547629.56,42992602.99,557589.29,333287.53,173777.38,454790.86,99702.62
default,v2,USD60/bbl (actual),13/08/2024,value_eur,249568686.00,217312585.20,70675546.47,67248475.80,45206008.47,527129.80,326922.50,174353.19,450552.71,105062.16
default,v2,USD60/bbl (actual),14/08/2024,value_eur,245132431.80,225275920.30,70949019.07,69697818.15,47712311.06,519282.93,340900.07,174952.36,468182.36,110320.29
default,v2,USD60/bbl (actual),15/08/2024,value_eur,247852507.80,226798022.70,70919318.52,70502594.08,47457192.03,529468.13,340830.75,174779.46,466351.00,110206.46
default,v2,USD60/bbl (actual),16/08/2024,value_eur,255287035.20,220161068.30,70910162.92,68404604.94,45072719.72,546183.17,330696.19,174623.73,454259.50,105009.75
default,v2,USD60/bbl (actual),17/08/2024,value_eur,242151553.20,213401003.70,71082555.24,67010119.12,45258103.74,519182.77,320442.17,174816.82,445908.93,104882.27
default,v2,USD60/bbl (actual),18/08/2024,value_eur,257690182.50,214495434.00,71248045.41,65767363.77,39448871.09,553841.06,326950.51,174971.76,434278.86,90960.18
default,v2,USD60/bbl (actual),19/08/2024,value_eur,248991323.70,206486176.20,71347498.48,69156297.93,45648055.43,533208.36,313139.55,174966.91,456392.43,105073.90
default,v2,USD60/bbl (actual),20/08/2024,value_eur,247446251.10,190608416.60,71498019.60,68469786.46,46002455.56,528124.99,289795.31,175039.39,454556.93,104839.30
default,v2,USD60/bbl (actual),21/08/2024,value_eur,250418877.70,203970013.80,71728071.28,65737655.91,41527900.91,535122.12,309849.81,175250.40,434619.43,95000.95
default,v2,USD60/bbl (actual),22/08/2024,value_eur,243676100.80,199958984.90,71960862.56,61042885.73,41307323.57,519855.88,302817.28,175472.69,405723.93,94279.23
default,v2,USD60/bbl (actual),23/08/2024,value_eur,250607173.80,194355284.90,72167886.14,62850259.39,38088809.43,533742.76,295407.26,175639.19,419145.43,86696.97
default,v2,USD60/bbl (actual),24/08/2024,value_eur,254860637.10,208031628.30,72389043.17,60298891.24,38527735.76,548942.93,311487.24,175849.17,403750.93,87690.57
default,v2,USD60/bbl (actual),25/08/2024,value_eur,263246986.10,232242384.80,72581834.74,62053872.01,42877183.44,568839.47,349089.52,176008.04,414265.93,97646.94
default,v2,USD60/bbl (actual),26/08/2024,value_eur,264659036.40,231812798.00,72988902.03,65393269.99,33799147.89,571522.74,347210.29,176567.81,440711.50,76518.39
default,v2,USD60/bbl (actual),27/08/2024,value_eur,272559636.50,239936484.20,73199745.32,68814362.68,33924943.03,586978.53,361162.95,176768.34,458578.21,76463.36
default,v2,USD60/bbl (actual),28/08/2024,value_eur,267710114.40,231424537.60,73412539.23,68147987.16,33511345.68,577845.22,347504.01,176944.92,452016.29,75359.64
default,v2,USD60/bbl (actual),29/08/2024,value_eur,257193119.70,219891946.40,73635962.72,65099556.30,33418222.71,554909.77,331864.45,177133.21,438744.43,74594.32
default,v2,USD60/bbl (actual),30/08/2024,value_eur,266759915.50,225270360.20,74008750.27,65075360.15,31797452.21,579192.68,338768.93,177599.94,440751.79,70933.36
default,v2,USD60/bbl (actual),31/08/2024,value_eur,279073580.90,226314044.60,74354186.27,66564005.59,29675442.93,607428.57,342621.23,177996.36,450637.07,66335.55
default,v2,USD60/bbl (actual),01/09/2024,value_eur,268631613.70,218125489.70,74530295.19,67137216.64,38280452.17,581903.90,328735.34,178143.63,455933.43,85380.72
default,v2,USD60/bbl (actual),02/09/2024,value_eur,271307741.20,215009285.00,74767354.86,65371469.82,38901778.99,589109.00,323771.92,178417.69,443116.71,86196.72
default,v2,USD60/bbl (actual),03/09/2024,value_eur,274965895.90,218807579.90,74963276.71,65663452.72,34449032.42,598030.02,329851.36,178614.22,444559.50,76355.09
